time,vx,ay,yaw_rate,steering_angle
19.443150,0.267403,0.066518,-1.750000,2.000000
19.473265,0.275760,0.134388,-2.000000,2.000000
19.503462,0.267403,0.097823,-1.625000,2.000000
19.533654,0.267403,0.049516,-1.312500,2.000000
19.563784,0.267403,0.049516,-1.312500,2.000000
19.593923,0.267403,0.075246,-1.875000,2.000000
19.624076,0.275760,0.106138,-0.562500,1.000000
19.654272,0.275760,0.119823,-0.625000,1.000000
19.684576,0.267403,0.078936,-4.750000,1.000000
19.714882,0.275760,0.047646,-2.750000,1.000000
19.748423,0.275760,0.078310,-1.562500,1.000000
19.778682,0.259047,0.152668,-2.500000,1.000000
19.808812,0.275760,0.127682,-1.062500,1.000000
19.839046,0.284116,0.127682,-1.062500,0.000000
19.869276,0.284116,0.093657,-3.062500,0.000000
19.899442,0.267403,0.026722,-1.562500,0.000000
19.929599,0.284116,0.003253,-0.937500,0.000000
19.959748,0.267403,0.046701,-1.687500,0.000000
19.989979,0.284116,-0.005304,-0.750000,0.000000
20.020283,0.275760,-0.000995,-3.062500,0.000000
20.050480,0.267403,-0.000995,-3.062500,0.000000
20.080690,0.275760,0.070444,-2.187500,0.000000
20.116664,0.292472,-0.017113,-0.562500,0.000000
20.148938,0.284116,0.043492,-0.500000,0.000000
20.179930,0.284116,0.014622,-0.187500,0.000000
20.211033,0.267403,0.056989,-0.250000,0.000000
20.241176,0.275760,0.013518,-0.125000,0.000000
20.271325,0.267403,0.013518,-0.125000,0.000000
20.301506,0.267403,0.023647,0.125000,0.000000
20.335234,0.275760,0.008080,0.062500,0.000000
20.365413,0.275760,-0.003152,1.062500,0.000000
20.395591,0.267403,0.057076,0.312500,0.000000
20.425731,0.267403,0.015499,-3.750000,1.000000
20.455890,0.284116,-0.023074,0.625000,1.000000
20.486056,0.275760,-0.034196,0.437500,1.000000
20.516228,0.284116,-0.034196,0.437500,1.000000
20.546410,0.275760,-0.094677,-0.125000,2.000000
20.576599,0.292472,-0.013376,0.062500,2.000000
20.606758,0.275760,0.063996,-1.125000,2.000000
20.636896,0.284116,0.082641,-0.375000,2.000000
20.667078,0.300829,0.153734,1.562500,3.000000
20.697253,0.275760,0.153734,1.562500,3.000000
20.727418,0.267403,0.177160,-0.312500,3.000000
20.757577,0.284116,0.156502,-1.687500,4.000000
20.787774,0.275760,0.065515,-0.562500,4.000000
20.817985,0.259047,-0.052964,0.187500,5.000000
20.848825,0.325898,-0.052964,0.187500,5.000000
20.878975,0.292472,0.024369,-0.312500,5.000000
20.909116,0.267403,0.110517,-2.250000,5.000000
20.939269,0.275760,0.071467,-2.750000,5.000000
20.969466,0.284116,0.123646,-3.187500,7.000000
20.999688,0.275760,0.123646,-3.187500,7.000000
21.030006,0.275760,0.129958,-3.437500,8.000000
21.060229,0.275760,0.085253,-2.625000,8.000000
21.090475,0.267403,0.085253,-2.625000,8.000000
21.120711,0.284116,0.103778,-1.375000,9.000000
21.151937,0.267403,0.067271,-7.000000,9.000000
21.183258,0.325898,-0.037106,-7.875000,9.000000
21.213445,0.300829,-0.035479,-6.250000,10.000000
21.243698,0.284116,-0.035479,-6.250000,10.000000
21.275893,0.275760,0.017361,-7.562500,10.000000
21.306667,0.275760,0.008099,-6.687500,12.000000
21.336877,0.300829,0.008280,-8.000000,12.000000
21.368095,0.292472,0.007492,-7.000000,12.000000
21.400826,0.284116,-0.074076,-6.562500,12.000000
21.431192,0.275760,0.068047,-7.625000,13.000000
21.461351,0.267403,0.068047,-7.625000,13.000000
21.491512,0.300829,0.145284,-8.500000,14.000000
21.521657,0.267403,0.122903,-12.062500,14.000000
21.551992,0.275760,0.065552,-12.062500,15.000000
21.582219,0.284116,0.096415,-10.187500,15.000000
21.612367,0.284116,0.060609,-10.500000,15.000000
21.642560,0.284116,0.090991,-11.500000,15.000000
21.674746,0.275760,0.063310,-11.250000,15.000000
21.704886,0.275760,0.054434,-10.625000,16.000000
21.735029,0.275760,0.100623,-9.375000,16.000000
21.765186,0.284116,0.100623,-9.375000,16.000000
21.795308,0.259047,0.039684,-10.437500,16.000000
21.825481,0.275760,0.013079,-11.375000,16.000000
21.855792,0.267403,-0.019556,-10.562500,16.000000
21.887419,0.300829,0.008939,-15.625000,16.000000
21.921917,0.292472,0.008939,-15.625000,16.000000
21.952172,0.267403,-0.035669,-12.750000,16.000000
21.982346,0.275760,0.014336,2033.625000,16.000000
22.012546,0.275760,-31.083370,-13.750000,14.000000
22.042725,0.275760,-28.189348,-12.125000,14.000000
22.075760,0.267403,-25.492619,-14.687500,16.000000
22.106678,0.292472,-23.057171,-12.625000,16.000000
22.136859,0.275760,-20.803930,-13.875000,16.000000
22.167124,0.267403,-20.803930,-13.875000,16.000000
22.197468,0.292472,-18.736492,-13.562500,17.000000
22.227633,0.275760,-16.935160,-11.000000,17.000000
22.257786,0.275760,-15.175809,-14.687500,17.000000
22.293621,0.267403,-13.631378,-13.750000,17.000000
22.323781,0.267403,-13.631378,-13.750000,16.000000
22.355380,0.284116,-12.212934,-13.187500,16.000000
22.385601,0.275760,-11.021691,-13.187500,17.000000
22.418003,0.267403,-10.015108,-13.062500,17.000000
22.448231,0.275760,-9.088105,-11.812500,17.000000
22.478438,0.292472,-9.088105,-11.812500,17.000000
22.508774,0.259047,-8.216941,-11.937500,18.000000
22.538967,0.284116,-7.440061,-14.750000,18.000000
22.569151,0.284116,-6.843622,-13.562500,17.000000
22.599568,0.284116,-6.117474,-13.437500,17.000000
22.629783,0.309185,-5.517476,-14.437500,17.000000
22.659954,0.309185,-4.939357,-17.000000,17.000000
22.690108,0.275760,-4.493282,-16.500000,17.000000
22.720337,0.267403,-4.041126,-13.000000,17.000000
22.750557,0.275760,-3.663373,-14.062500,15.000000
22.780694,0.267403,-3.663373,-14.062500,15.000000
22.810930,0.267403,-3.301577,-12.562500,17.000000
22.841402,0.300829,-2.936147,-12.000000,17.000000
22.871544,0.275760,-2.728190,-14.625000,18.000000
22.901842,0.267403,-2.452500,-15.875000,18.000000
22.932066,0.275760,-2.216353,-14.187500,19.000000
22.962267,0.275760,-2.005522,-12.375000,19.000000
22.992445,0.275760,-1.786210,-12.750000,19.000000
23.022622,0.292472,-1.786210,-12.750000,19.000000
23.059430,0.267403,-1.544953,-14.750000,25.000000
23.089586,0.292472,-1.359939,-17.812500,25.000000
23.119873,0.284116,-1.232478,-15.000000,25.000000
23.150130,0.284116,-1.096213,-17.750000,25.000000
23.180304,0.267403,-1.038547,-20.500000,25.000000
23.210478,0.267403,-0.954024,-19.187500,25.000000
23.240643,0.275760,-0.954024,-19.187500,25.000000
23.270996,0.267403,-0.866126,-20.312500,25.000000
23.301331,0.267403,-0.740930,-20.500000,25.000000
23.333042,0.284116,-0.468784,-22.875000,25.000000
23.363454,0.284116,-0.426094,-22.250000,18.000000
23.396828,0.267403,-0.426094,-22.250000,18.000000
23.429254,0.292472,-0.383659,-24.000000,18.000000
23.459546,0.275760,-0.273917,-22.125000,18.000000
23.490362,0.275760,-0.230738,-23.125000,18.000000
23.520510,0.284116,-0.125080,-18.500000,18.000000
23.550664,0.275760,-0.125080,-18.500000,18.000000
23.581309,0.275760,-0.063716,-19.375000,18.000000
23.612132,0.275760,-0.025313,-17.375000,18.000000
23.642487,0.275760,-0.067614,-17.250000,18.000000
23.672799,0.275760,-0.036449,-17.687500,15.000000
23.703581,0.275760,0.025995,-18.562500,15.000000
23.733955,0.275760,-0.041163,-16.875000,16.000000
23.764343,0.275760,-0.041163,-16.875000,16.000000
23.794742,0.275760,-0.002051,-14.312500,16.000000
23.825709,0.275760,0.068537,-14.687500,16.000000
23.856031,0.275760,0.117190,-17.812500,15.000000
23.886213,0.275760,0.074651,-15.500000,15.000000
23.916441,0.284116,0.039012,-12.750000,16.000000
23.946578,0.284116,0.039012,-12.750000,16.000000
23.976800,0.275760,0.062887,-13.500000,16.000000
24.006946,0.267403,0.080686,-13.625000,16.000000
24.037098,0.267403,0.159575,-14.875000,16.000000
24.073759,0.284116,0.021684,-13.312500,16.000000
24.105210,0.267403,0.074794,-15.187500,16.000000
24.137235,0.275760,0.074794,-15.187500,16.000000
24.167811,0.275760,0.095265,-11.625000,16.000000
24.200896,0.275760,0.086203,-13.187500,16.000000
24.231407,0.275760,0.086203,-13.187500,16.000000
24.261572,0.275760,0.013318,-13.500000,16.000000
24.291733,0.267403,0.110981,-17.125000,17.000000
24.321891,0.284116,0.156548,-15.750000,17.000000
24.352111,0.267403,0.090289,-13.750000,17.000000
24.382313,0.267403,0.063626,-15.812500,17.000000
24.412512,0.309185,0.092770,-14.437500,17.000000
24.442686,0.275760,-0.008326,-12.312500,17.000000
24.472873,0.259047,-0.008326,-12.312500,16.000000
24.504594,0.284116,-0.084585,-15.375000,16.000000
24.534768,0.275760,-0.115540,-14.125000,16.000000
24.564964,0.284116,-0.044621,-13.562500,17.000000
24.600338,0.292472,0.120385,-14.250000,17.000000
24.630489,0.275760,0.220230,-13.375000,16.000000
24.662436,0.275760,0.165987,-15.687500,16.000000
24.692855,0.275760,0.092171,-11.750000,16.000000
24.723049,0.275760,0.092171,-11.750000,16.000000
24.753222,0.275760,0.097672,-11.625000,18.000000
24.783400,0.284116,0.042721,2035.437500,18.000000
24.813571,0.284116,0.129977,-12.687500,23.000000
24.843731,0.284116,0.100490,-16.312500,23.000000
24.873895,0.284116,0.050979,-13.187500,24.000000
24.904041,0.284116,0.035666,-12.312500,24.000000
24.934218,0.284116,-0.040022,-15.562500,25.000000
24.964385,0.267403,-0.061899,-16.000000,25.000000
24.994544,0.267403,-0.083597,-19.125000,25.000000
25.024696,0.267403,-0.083597,-19.125000,25.000000
25.054893,0.267403,-0.085157,-22.687500,26.000000
25.085067,0.284116,-0.058983,-24.625000,26.000000
25.115368,0.275760,-0.144692,-22.312500,25.000000
25.145623,0.267403,-0.103342,-22.062500,25.000000
25.175786,0.267403,-0.132513,-23.000000,24.000000
25.205957,0.284116,-0.116102,-22.187500,24.000000
25.236276,0.267403,-0.116102,-22.187500,23.000000
25.266696,0.275760,-0.259161,-20.812500,23.000000
25.298184,0.267403,-0.111797,-23.250000,23.000000
25.330407,0.275760,-0.240045,-25.250000,23.000000
25.360575,0.275760,-0.248602,-22.125000,18.000000
25.392842,0.292472,-0.117462,-20.625000,18.000000
25.423005,0.284116,-0.117462,-20.625000,17.000000
25.453199,0.267403,-0.130070,-22.687500,17.000000
25.483440,0.284116,-0.162406,-23.750000,16.000000
25.514334,0.267403,-0.087979,-20.250000,16.000000
25.544544,0.284116,-0.184248,-18.875000,16.000000
25.592885,0.284116,-0.205722,-18.000000,16.000000
25.623501,0.275760,-0.205722,-18.000000,15.000000
25.654471,0.284116,-0.138591,-15.312500,15.000000
25.684668,0.284116,-0.131115,-14.500000,15.000000
25.715068,0.275760,-0.138619,-14.062500,15.000000
25.745254,0.267403,-0.139701,-13.562500,15.000000
25.775416,0.267403,-0.139701,-13.562500,14.000000
25.805614,0.309185,-0.182536,-13.812500,14.000000
25.835900,0.325898,-0.156611,-14.812500,14.000000
25.866134,0.284116,-0.058003,-15.437500,14.000000
25.896264,0.275760,-0.107658,-20.687500,14.000000
25.926468,0.267403,-0.146882,-14.312500,14.000000
25.956704,0.275760,-0.145276,-14.062500,13.000000
25.986936,0.267403,-0.088651,-14.750000,13.000000
26.017123,0.284116,-0.145854,-7.375000,13.000000
26.047328,0.275760,-0.145854,-7.375000,13.000000
26.077448,0.267403,-0.161468,-13.062500,13.000000
26.107583,0.259047,-0.083326,-10.250000,12.000000
26.137701,0.292472,-0.141036,-7.562500,12.000000
26.167910,0.275760,-0.127620,-14.500000,12.000000
26.198112,0.275760,-0.250558,-9.562500,12.000000
26.228279,0.292472,-0.214357,-13.500000,12.000000
26.258432,0.275760,-0.271969,-11.625000,12.000000
26.288572,0.275760,-0.271969,-11.625000,12.000000
26.318715,0.275760,-0.307929,-10.062500,11.000000
26.348868,0.275760,-0.332859,-10.000000,11.000000
26.379079,0.284116,-0.281219,-10.562500,11.000000
26.409422,0.275760,-0.281219,-10.562500,11.000000
26.439590,0.275760,-0.256371,-9.000000,10.000000
26.469727,0.284116,-0.321401,-8.250000,10.000000
26.499977,0.275760,-0.252778,-8.250000,9.000000
26.530277,0.267403,-0.252778,-8.250000,9.000000
26.560493,0.275760,-0.198292,-10.375000,9.000000
26.590660,0.275760,-0.164210,-10.187500,9.000000
26.620991,0.284116,-0.134320,-11.125000,9.000000
26.651356,0.275760,-0.203351,-9.875000,8.000000
26.681511,0.275760,-0.203351,-9.875000,8.000000
26.711701,0.267403,-0.134542,-7.812500,8.000000
26.741863,0.275760,-0.209259,-10.125000,8.000000
26.772004,0.284116,-0.285429,-8.375000,8.000000
26.802136,0.284116,-0.285429,-8.375000,7.000000
26.832358,0.284116,-0.324865,-10.562500,7.000000
26.862582,0.267403,-0.302524,-13.375000,6.000000
26.892815,0.275760,-0.343187,-8.375000,6.000000
26.922978,0.292472,-0.316249,-6.125000,6.000000
26.953112,0.275760,-0.316606,-9.562500,6.000000
26.983272,0.292472,-0.413005,-4.250000,6.000000
27.016867,0.267403,-0.434598,-8.750000,5.000000
27.048858,0.267403,-0.384695,-4.312500,5.000000
27.079026,0.267403,-0.261538,-5.875000,5.000000
27.109157,0.284116,-0.261538,-5.875000,5.000000
27.140630,0.275760,-0.296588,-6.687500,6.000000
27.170774,0.275760,-0.292156,-4.000000,6.000000
27.200993,0.284116,-0.194923,-5.562500,6.000000
27.231204,0.267403,-0.309556,-4.500000,6.000000
27.261348,0.275760,-0.370478,-5.687500,7.000000
27.291524,0.267403,-0.379945,-5.187500,7.000000
27.321666,0.292472,-0.351413,-3.625000,8.000000
27.352334,0.267403,-0.351413,-3.625000,8.000000
27.382611,0.275760,-0.229519,-4.937500,8.000000
27.412877,0.275760,-0.220052,-7.000000,8.000000
27.443795,0.275760,-0.203876,-3.750000,9.000000
27.473961,0.267403,-0.225386,-3.125000,9.000000
27.504152,0.292472,-0.254362,-5.750000,10.000000
27.534832,0.259047,-0.254362,-5.750000,10.000000
27.567787,0.300829,-0.308169,-5.812500,11.000000
27.597998,0.275760,-0.315002,-6.062500,11.000000
27.629588,0.267403,-0.304062,-6.625000,11.000000
27.659793,0.275760,-0.279894,-7.625000,11.000000
27.690017,0.275760,-0.311296,-7.125000,13.000000
27.725989,0.267403,-0.329246,-6.500000,13.000000
27.760856,0.267403,-0.335025,-9.750000,14.000000
27.794067,0.259047,-0.517187,-8.062500,14.000000
27.824242,0.317541,-0.503186,-10.500000,14.000000
27.854607,0.275760,-0.507639,-13.125000,14.000000
27.884795,0.275760,-0.458399,-10.187500,14.000000
27.914943,0.309185,-0.458399,-10.187500,15.000000
27.945142,0.300829,-0.428111,-11.062500,15.000000
27.975361,0.292472,-0.394997,-12.625000,16.000000
28.005578,0.284116,-0.424962,-9.500000,16.000000
28.035734,0.267403,-0.395952,-10.375000,16.000000
28.065956,0.275760,-0.298359,-10.125000,16.000000
28.096267,0.275760,-0.387932,-10.875000,16.000000
28.126532,0.259047,-0.333908,-12.750000,16.000000
28.156663,0.284116,-0.378245,-13.687500,16.000000
28.186821,0.275760,-0.378245,-13.687500,17.000000
28.216970,0.275760,-0.493513,-12.937500,17.000000
28.247165,0.275760,-0.416127,-16.312500,17.000000
28.277304,0.267403,-0.375592,-12.000000,17.000000
28.307449,0.284116,-0.393134,-17.937500,17.000000
28.337585,0.275760,-0.313882,-18.187500,17.000000
28.367766,0.292472,-0.369637,-13.125000,16.000000
28.397921,0.292472,-0.331621,-15.125000,16.000000
28.428097,0.275760,-0.336223,-13.625000,17.000000
28.458499,0.267403,-0.336223,-13.625000,17.000000
28.488824,0.292472,-0.422195,-13.375000,18.000000
28.520587,0.259047,-0.452426,-13.750000,18.000000
28.550938,0.300829,-0.437927,-17.375000,17.000000
28.581079,0.267403,-0.434319,-16.375000,17.000000
28.611261,0.275760,-0.434319,-16.375000,17.000000
28.641429,0.275760,-0.383492,-14.062500,17.000000
28.671606,0.275760,-0.350817,-15.250000,17.000000
28.701802,0.275760,-0.363106,-14.062500,17.000000
28.731970,0.284116,-0.364713,-13.500000,17.000000
28.762246,0.275760,-0.338581,-12.500000,17.000000
28.792855,0.259047,-0.331106,-12.812500,17.000000
28.823024,0.259047,-0.331106,-12.812500,17.000000
28.853191,0.300829,-0.365246,-13.250000,17.000000
28.883353,0.267403,-0.382820,-16.687500,17.000000
28.913517,0.275760,-0.341648,-16.812500,17.000000
28.944349,0.284116,-0.367175,-17.000000,18.000000
28.974510,0.275760,-0.379810,-12.500000,18.000000
29.004710,0.275760,-0.379810,-12.500000,14.000000
29.035040,0.267403,-0.341778,-13.125000,14.000000
29.065205,0.275760,-0.300705,-12.812500,15.000000
29.095579,0.275760,-0.361518,-12.625000,15.000000
29.125954,0.284116,-0.441279,-14.312500,17.000000
29.156135,0.275760,-0.466841,-12.687500,17.000000
29.186322,0.292472,-0.450970,-9.500000,18.000000
29.216611,0.284116,-0.419487,-16.687500,18.000000
29.246957,0.267403,-0.550808,-12.125000,18.000000
29.277217,0.267403,-0.550808,-12.125000,18.000000
29.307371,0.275760,-0.492705,-10.187500,24.000000
29.337615,0.284116,-0.406835,-16.062500,24.000000
29.367754,0.284116,-0.621167,-11.375000,24.000000
29.397890,0.259047,-0.556371,-13.812500,24.000000
29.428041,0.267403,-0.511056,-18.625000,28.000000
29.458444,0.292472,-0.444369,-19.250000,28.000000
29.488645,0.275760,-0.377366,-18.062500,27.000000
29.519503,0.275760,-0.313882,-21.750000,27.000000
29.549665,0.267403,-0.313882,-21.750000,27.000000
29.580782,0.284116,-0.355368,-24.437500,25.000000
29.612691,0.284116,-0.355368,-24.437500,25.000000
29.642923,0.300829,-0.431909,-23.625000,25.000000
29.673068,0.275760,-0.390823,-25.375000,25.000000
29.703275,0.284116,-0.385038,-25.687500,25.000000
29.734078,0.284116,-0.336045,-26.500000,17.000000
29.764462,0.267403,-0.290761,-24.625000,17.000000
29.794641,0.284116,-0.286884,-23.687500,17.000000
29.824870,0.275760,-0.324279,-24.187500,17.000000
29.855700,0.284116,-0.324279,-24.187500,16.000000
29.887960,0.275760,-0.374288,-22.312500,16.000000
29.918242,0.292472,-0.349148,-21.812500,16.000000
29.948989,0.275760,-0.349148,-21.812500,15.000000
29.981177,0.284116,-0.320691,-20.312500,15.000000
30.011419,0.284116,-0.338699,-15.312500,14.000000
30.041569,0.275760,-0.368312,-13.875000,14.000000
30.075655,0.275760,-0.333276,-16.312500,14.000000
30.105802,0.275760,-0.333276,-16.312500,14.000000
30.136629,0.284116,-0.331062,-13.375000,14.000000
30.167116,0.267403,-0.284350,-10.750000,14.000000
30.197301,0.275760,-0.284350,-10.750000,13.000000
30.227595,0.292472,-0.242081,-12.000000,13.000000
30.257772,0.275760,-0.266615,-13.687500,14.000000
30.287966,0.309185,-0.237449,-14.312500,14.000000
30.318122,0.317541,-0.278595,-11.687500,15.000000
30.348287,0.284116,-0.209288,-14.562500,15.000000
30.378469,0.275760,-0.222673,-15.500000,15.000000
30.408626,0.267403,-0.253810,-11.562500,15.000000
30.438787,0.275760,-0.253810,-11.562500,15.000000
30.468935,0.275760,-0.330499,-12.125000,15.000000
30.499088,0.275760,-0.253400,-15.375000,15.000000
30.529240,0.284116,-0.253077,-11.250000,16.000000
30.559439,0.267403,-0.268004,-8.625000,16.000000
30.589585,0.275760,-0.235851,-11.562500,16.000000
30.619728,0.284116,-0.277150,-13.250000,16.000000
30.649898,0.275760,-0.266006,-13.250000,16.000000
30.680036,0.300829,-0.310143,-12.937500,16.000000
30.710173,0.284116,-0.310143,-12.937500,16.000000
30.740323,0.259047,-0.402401,-14.000000,17.000000
30.770463,0.284116,-0.447832,-14.562500,17.000000
30.800664,0.275760,-0.415696,-11.750000,18.000000
30.830872,0.275760,-0.374251,-11.937500,18.000000
30.861169,0.275760,-0.378602,-9.687500,18.000000
30.891390,0.267403,-0.367320,-14.687500,18.000000
30.922344,0.284116,-0.264840,-14.500000,18.000000
30.952520,0.267403,-0.369017,-14.062500,18.000000
30.982672,0.267403,-0.369017,-14.062500,24.000000
31.012825,0.284116,-0.395746,-15.812500,24.000000
31.043031,0.267403,-0.401858,-15.437500,25.000000
31.076384,0.267403,-0.398827,-17.312500,25.000000
31.112884,0.259047,-0.398827,-17.312500,25.000000
31.147440,0.284116,-0.459819,-19.125000,25.000000
31.178102,0.292472,-0.439860,-20.500000,25.000000
31.213380,0.284116,-0.446532,-21.562500,25.000000
31.244634,0.325898,-0.446532,-21.562500,25.000000
31.276203,0.292472,-0.541987,-23.062500,25.000000
31.306439,0.267403,-0.499943,-27.750000,25.000000
31.336868,0.284116,-0.499943,-27.750000,23.000000
31.367633,0.292472,-0.472362,-24.375000,23.000000
31.397785,0.292472,-0.513041,-25.750000,23.000000
31.428293,0.292472,-0.528923,-18.562500,23.000000
31.458744,0.275760,-0.581344,-20.562500,16.000000
31.492808,0.267403,-0.576460,-24.250000,16.000000
31.524223,0.267403,-0.565382,-24.000000,16.000000
31.556934,0.275760,-0.598164,-23.500000,16.000000
31.587113,0.284116,-0.604997,-20.687500,17.000000
31.617259,0.309185,-0.604997,-20.687500,17.000000
31.647458,0.309185,-0.581692,-16.500000,17.000000
31.677951,0.275760,-0.500675,-14.687500,16.000000
31.708108,0.267403,-0.501562,-20.812500,16.000000
31.738261,0.267403,-0.503316,-15.625000,15.000000
31.768406,0.292472,-0.497293,-14.750000,15.000000
31.798581,0.284116,-0.537503,-16.437500,15.000000
31.828927,0.275760,-0.537503,-16.437500,15.000000
31.860384,0.275760,-0.528228,-14.250000,15.000000
31.891131,0.275760,-0.484639,-15.250000,15.000000
31.921337,0.284116,-0.511784,-13.125000,15.000000
31.951512,0.284116,-0.499248,-12.375000,15.000000
31.981663,0.275760,-0.499248,-12.375000,15.000000
32.012808,0.267403,-0.505978,-10.750000,15.000000
32.043001,0.284116,-0.353210,-11.687500,15.000000
32.073163,0.284116,-0.450883,-12.187500,16.000000
32.104153,0.284116,-0.503118,-15.875000,16.000000
32.134313,0.284116,-0.449551,-14.750000,16.000000
32.165886,0.284116,-0.442935,-13.562500,16.000000
32.196562,0.284116,-0.442935,-13.562500,16.000000
32.226790,0.275760,-0.428387,-13.375000,16.000000
32.257390,0.275760,-0.315342,-14.687500,16.000000
32.287581,0.275760,-0.382372,-13.187500,17.000000
32.320794,0.275760,-0.390708,-12.937500,17.000000
32.351020,0.275760,-0.412519,-13.687500,17.000000
32.381158,0.284116,-0.412519,-13.687500,17.000000
32.411365,0.267403,-0.456988,-11.625000,17.000000
32.441561,0.300829,-0.573327,-11.125000,16.000000
32.471758,0.267403,-0.467422,-12.750000,16.000000
32.501924,0.267403,-0.477180,-18.687500,17.000000
32.532144,0.284116,-0.500278,-13.437500,17.000000
32.562315,0.284116,-0.505008,-11.687500,17.000000
32.592483,0.284116,-0.444603,-14.937500,17.000000
32.622632,0.267403,-0.491727,-13.375000,17.000000
32.652774,0.267403,-0.531516,-11.937500,17.000000
32.682889,0.267403,-0.531516,-11.937500,17.000000
32.713029,0.267403,-0.671205,-12.125000,17.000000
32.743164,0.267403,-0.613064,-14.750000,17.000000
32.773314,0.267403,-0.612773,-15.875000,16.000000
32.803435,0.267403,-0.629632,-14.500000,16.000000
32.833582,0.275760,-0.660107,-12.687500,16.000000
32.863800,0.284116,-0.615388,-13.812500,16.000000
32.894033,0.267403,-0.625339,-15.375000,16.000000
32.928404,0.275760,-0.529706,-13.500000,16.000000
32.958600,0.267403,-0.529706,-13.500000,15.000000
32.989327,0.275760,-0.576345,-14.625000,15.000000
33.020138,0.267403,-0.557668,-15.625000,15.000000
33.050347,0.275760,-0.523645,-13.812500,15.000000
33.080573,0.284116,-0.473833,-14.750000,15.000000
33.110732,0.284116,-0.489640,-13.875000,14.000000
33.141139,0.267403,-0.485869,-13.812500,14.000000
33.171287,0.275760,-0.555703,-12.312500,13.000000
33.201420,0.284116,-0.555703,-12.312500,13.000000
33.234033,0.259047,-0.675018,-11.375000,13.000000
33.266105,0.275760,-0.547073,-14.187500,12.000000
33.296421,0.275760,-0.550205,-15.875000,12.000000
33.326698,0.284116,-0.569211,-13.500000,12.000000
33.357103,0.275760,-0.545505,-10.375000,11.000000
33.387270,0.275760,-0.505029,-10.750000,11.000000
33.417430,0.267403,-0.505029,-10.750000,11.000000
33.447641,0.284116,-0.449378,-9.812500,10.000000
33.477843,0.250691,-0.577856,-9.437500,10.000000
33.508104,0.284116,-0.660818,-10.562500,9.000000
33.538311,0.275760,-0.620788,-11.437500,9.000000
33.568502,0.275760,-0.570297,-11.750000,9.000000
33.598633,0.275760,-0.558854,-8.250000,9.000000
33.628893,0.275760,-0.481911,-7.000000,8.000000
33.659269,0.284116,-0.488388,-11.687500,7.000000
33.689745,0.284116,-0.537055,-9.437500,7.000000
33.720530,0.267403,-0.537055,-9.437500,6.000000
33.750642,0.267403,-0.602021,-7.625000,6.000000
33.780782,0.275760,-0.451531,-13.625000,6.000000
33.810956,0.275760,-0.504655,-4.250000,6.000000
33.841182,0.275760,-0.525140,-7.125000,5.000000
33.871306,0.267403,-0.536066,-8.500000,5.000000
33.901459,0.292472,-0.544050,-4.187500,5.000000
33.931645,0.267403,-0.490395,-6.750000,5.000000
33.962085,0.267403,-0.575019,-3.500000,4.000000
33.992540,0.267403,-0.575019,-3.500000,4.000000
34.023021,0.300829,-0.464196,-3.812500,4.000000
34.054285,0.267403,-0.446675,-6.187500,4.000000
34.085531,0.267403,-0.515481,-4.250000,4.000000
34.115677,0.275760,-0.493081,-2.750000,4.000000
34.145844,0.284116,-0.488983,-3.062500,4.000000
34.176798,0.267403,-0.436761,-2.500000,4.000000
34.206958,0.267403,-0.436761,-2.500000,4.000000
34.237107,0.267403,-0.340993,-2.937500,3.000000
34.267242,0.300829,-0.449341,-4.062500,3.000000
34.301132,0.275760,-0.523601,-2.812500,3.000000
34.331459,0.267403,-0.472842,-3.250000,3.000000
34.361665,0.275760,-0.488743,-1.187500,3.000000
34.391998,0.284116,-0.423226,-1.000000,3.000000
34.423376,0.275760,-0.436237,-5.375000,3.000000
34.453766,0.275760,-0.436237,-5.375000,3.000000
34.488920,0.267403,-0.566916,-1.500000,3.000000
34.519980,0.284116,-0.529159,-3.812500,3.000000
34.552812,0.292472,-0.477872,-1.625000,3.000000
34.584823,0.284116,-0.476172,-2.500000,3.000000
34.614994,0.267403,-0.496512,0.375000,3.000000
34.648810,0.275760,-0.494942,2.750000,3.000000
34.678991,0.259047,-0.677111,-5.562500,3.000000
34.709160,0.284116,-0.677111,-5.562500,3.000000
34.739575,0.267403,-0.599384,-2.562500,3.000000
34.769730,0.267403,-0.564246,-2.312500,3.000000
34.799991,0.325898,-0.580013,-4.562500,3.000000
34.830242,0.300829,-0.597135,-1.062500,3.000000
34.860501,0.284116,-0.531771,-1.875000,3.000000
34.890639,0.275760,-0.509724,-2.125000,2.000000
34.920867,0.275760,-0.510701,-1.875000,2.000000
34.951011,0.275760,-0.465926,-1.750000,2.000000
34.981201,0.275760,-0.465926,-1.750000,2.000000
35.012797,0.267403,-0.475826,-2.687500,2.000000
35.044805,0.284116,-0.579909,-1.437500,2.000000
35.080798,0.275760,-0.430572,-1.062500,2.000000
35.113297,0.267403,-0.446689,-0.187500,2.000000
35.144424,0.284116,-0.446689,-0.187500,2.000000
35.177360,0.275760,-0.374709,-2.000000,2.000000
35.209497,0.284116,-0.421823,-0.375000,2.000000
35.239830,0.284116,-0.283719,-1.750000,2.000000
35.269982,0.275760,-0.305244,-1.625000,2.000000
35.300135,0.300829,-0.352307,-2.125000,2.000000
35.330291,0.284116,-0.353039,-0.500000,2.000000
35.360443,0.267403,-0.289016,-0.437500,2.000000
35.393159,0.292472,-0.289016,-0.437500,2.000000
